true_label,original_sent,text_output
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","POSITIVE

The sentence is positive as it talks about the company returning to profit after a period of loss."
1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","NEGATIVE
The sentence is negative because it mentions a decline in sales in the food trade, which is generally considered a negative development."
2,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .","NEUTRAL

The sentence is merely providing factual information about a building and its future occupants, without expressing any positive or negative sentiment."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .","NEUTRAL
The sentence is merely providing information about various services and sectors, without expressing any positive or negative sentiment."
0,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","POSITIVE

The sentence is positive as it talks about the company's operating profit increasing significantly year-on-year, which is a positive development for the company."
0,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,"POSITIVE
The sentence is reporting a growth in net sales, which is generally considered a positive outcome in a business context."
2,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","NEUTRAL
The sentence is merely providing factual information about someone answering questions related to certain topics, without expressing any positive or negative sentiment."
2,The first stage of the contract covers 133 stores and 600 cash registers .,"NEUTRAL

The sentence is simply providing factual information about the first stage of a contract, without expressing any positive or negative sentiment."
1,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,"'NEGATIVE'

The sentence is negative as it indicates a decrease in Okmetic's net sales for the first half of 2009 compared to 2008, which is generally seen as a negative development for a company."
2,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","NEUTRAL

The sentence is merely stating factual information about the share capital of Alma Media Corporation and how it is divided, without expressing any positive or negative sentiment."
2,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .","NEUTRAL

The sentence is simply providing factual information about an order and does not express any positive or negative sentiment."
2,Work on the assignment has already started and is due for completion in spring 2011 .,"NEUTRAL

The sentence is simply providing factual information about the status and expected completion date of an assignment, without expressing any positive or negative sentiment."
1,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,"NEGATIVE
The sentence carries a negative sentiment as it implies that companies are not well-prepared for the loss of key staff members, which is a negative situation."
0,EBIT margin was up from 1.4 % to 5.1 % .,"POSITIVE

The sentence is positive as it indicates an increase in the EBIT margin, which is generally a positive indicator in business."
2,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .","NEUTRAL

The sentence is simply stating a fact about certain individuals developing novel markings and methods, without expressing any positive or negative sentiment."
2,The event can also be viewed as a live webcast at www.cargotec.com .,"NEUTRAL

The sentence is simply providing information about where an event can be viewed, without expressing any positive or negative sentiment."
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,"NEUTRAL

The sentence is providing factual information about non-life insurance expenses and investment portfolio, without expressing any positive or negative sentiment."
2,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","NEUTRAL

The sentence is simply providing factual information about Exel Composites, a technology company, without expressing any positive or negative sentiment."
2,"no compensation for its news , opinions or distributions .","NEGATIVE
The sentence expresses dissatisfaction or criticism regarding the lack of compensation for news, opinions, or distributions, which is a negative sentiment."
2,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"NEUTRAL

The sentence is simply stating a fact about the business practices of two companies, Suomen Rehu and Raisio, without expressing any positive or negative sentiment."
0,"Department store sales improved by 14 % to EUR 1,070.6 mn .","POSITIVE

The sentence is positive as it reports an improvement or increase in department store sales."
2,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","NEUTRAL

The sentence is simply providing factual information about when Elisa Corporation will disclose its financial statements, without expressing any positive or negative sentiment."
2,The measures taken will cause one-time costs during the final part of 2006 .,"NEUTRAL
The sentence is simply stating a fact about the measures causing one-time costs in 2006, without expressing any positive or negative sentiment."
2,"This could be any of us at any time , '' she said .","NEUTRAL
The sentence is expressing a general statement or fact without any positive or negative sentiment."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","NEUTRAL

The sentence is merely stating facts about FinancialWire tm's services and compensation, without expressing any positive or negative sentiment."
2,"The product range includes marinated olives , cold cuts , and pates , for example .","NEUTRAL

The sentence is simply providing information about a product range and does not express any positive or negative sentiment."
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .","NEUTRAL

The sentence is merely providing factual information about a report on the meat, fish, and poultry market in Finland, without expressing any positive or negative sentiment."
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","POSITIVE
The sentence expresses a positive sentiment as it talks about further development of business and continued focus on providing quality services, indicating optimism and positive outlook."
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","NEUTRAL

The sentence is simply providing factual information about the company's shares after a split, without expressing any positive or negative sentiment."
0,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .","POSITIVE

The sentence is positive as it talks about Danske Bank's stock rebounding and jumping 3.7 percent, which is generally seen as a good or positive event in the financial world."
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,"NEUTRAL
The sentence is merely providing factual information about the server's responsibilities and the function of a desktop client application, without expressing any positive or negative sentiment."
0,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,"POSITIVE

The sentence is positive as it talks about the growth in net sales of Kone, which is a positive aspect for any company."
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,"NEUTRAL

The sentence is simply stating a fact about Stockmann's earnings in 2008, without expressing any positive or negative sentiment."
2,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","NEUTRAL

The sentence is merely providing factual information about the services provided by FinancialWire and Investrend Broadcast Syndicate, without expressing any positive or negative sentiment."
0,Operating profit of the Asian plants grew markedly .,"POSITIVE

The sentence is positive as it indicates growth or improvement in the operating profit of the Asian plants, which is a positive development."
0,"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .","POSITIVE

The sentence is positive as it talks about the increase in the group's net profit, which is a positive development for the group."
2,"Nordstjernan will make the offer in approximately one month , in September 2007 .","NEUTRAL
The sentence is simply providing factual information about a future event, without expressing any positive or negative sentiment."
0,"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .","NEUTRAL

The sentence is merely stating a fact about a business transaction between two companies, without expressing any positive or negative sentiment."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","NEUTRAL
The sentence is merely stating a fact about a change in a company's structure and does not express any positive or negative sentiment."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"NEUTRAL

The sentence is simply stating a fact about where Ahlstrom's share is quoted, without expressing any positive or negative sentiment."
2,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"NEUTRAL

The sentence is merely stating a fact about an agreement between two entities and the transfer of employees, without expressing any positive or negative sentiment."
2,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .","NEUTRAL

The sentence is merely providing factual information about a Swedish company's operations in St. Petersburg, without expressing any positive or negative sentiment."
2,The sellers were EOSS Innovationsmanagement and a group of private individuals .,"NEUTRAL

The sentence is merely stating a fact about who the sellers were, without expressing any positive or negative sentiment."
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .","NEUTRAL

The sentence is providing factual information about a development project in St Petersburg, without expressing any positive or negative sentiment."
2,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .","NEUTRAL
The sentence is simply stating a fact about Trainers House's revenues and does not express any positive or negative sentiment."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","NEUTRAL

The sentence is merely providing factual information about a change in ownership and does not express any positive or negative sentiment."
1,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","NEGATIVE

The sentence is negative as it talks about a decrease in sales, both domestically and internationally, which is generally considered a negative development for a business."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","POSITIVE
The sentence is positive as it talks about an increase in both operating profit and net sales, which is generally considered good news in a business context."
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL

The sentence is merely providing factual information about the share subscription period for C options, without expressing any positive or negative sentiment."
2,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .","NEUTRAL

The sentence is providing factual information about an invention and its features, without expressing any positive or negative sentiment."
0,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .","NEUTRAL

The sentence is merely providing factual information about an agreement between Mformation and Nokia, without expressing any positive or negative sentiment."
2,"The mill will have capacity to produce 500,000 tonnes of pulp per year .","NEUTRAL

The sentence is simply stating a fact about the mill's production capacity, without expressing any positive or negative sentiment."
2,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,"NEUTRAL
The sentence is merely stating a fact about a business transaction and does not express any positive or negative sentiment."
0,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .","POSITIVE

The sentence is positive as it reports an increase in sales and operating profit for the clothing retail chain Sepp+ñl+ñ."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"POSITIVE

The sentence is positive as it talks about an increase in profit, which is generally considered a positive development in a business context."
2,"With this , the company will exit the contract manufacturing service segment .","NEUTRAL
The sentence is merely stating a fact about the company's decision to exit the contract manufacturing service segment, without expressing any positive or negative sentiment."
2,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .","NEUTRAL

The sentence is simply stating factual information about a group's financial performance, without expressing any positive or negative sentiment."
2,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,"NEUTRAL

The sentence is providing factual information about the Line 4 and its implementation stages, without expressing any positive or negative sentiment."
2,The new location is n't the only change Wellmont has in store for its air transport service .,"NEUTRAL
The sentence is merely providing information about Wellmont's changes in its air transport service, without expressing any positive or negative sentiment."
2,The estimated value of the deal is USD 9.2 million .,"NEUTRAL

The sentence is simply stating a fact about the estimated value of a deal, without expressing any positive or negative sentiment."
1,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,"NEGATIVE
The sentence is negative as it talks about a company lowering its net sales estimate due to uncertainties, which indicates a negative impact on the company's performance."
0,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .","POSITIVE

The sentence is positive as it talks about the growth in net sales of Componenta and its transition from a pre-tax loss to a zero pre-tax profit."
2,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .","NEUTRAL

The sentence is merely providing information about a company's event and does not express any positive or negative sentiment."
2,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,"NEUTRAL
The sentence is providing factual information about the Insolvency Act and its regulations on debt, without expressing any positive or negative sentiment."
2,The acquisition is expected to take place by the end of August 2007 .,"NEUTRAL

The sentence is simply providing factual information about a future event, without expressing any positive or negative sentiment."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","NEUTRAL

The sentence is simply providing factual information about a building and its features, without expressing any positive or negative sentiment."
2,"In addition , MIDs are always online and enable full Internet browsing .","POSITIVE
The sentence is positive as it highlights the advantages of MIDs, stating that they are always online and enable full Internet browsing."
2,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .","NEUTRAL

The sentence is merely providing an expectation or prediction about the operating environment for Banking and Investment Services, without expressing any positive or negative sentiment."
2,Delivery is due in the second half of 2011 .,"NEUTRAL

The sentence is simply providing factual information about a delivery date, without expressing any positive or negative sentiment."
1,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .","NEGATIVE

The sentence is negative as it talks about a rapid decrease in net sales and personnel reductions, both of which are negative situations for a business."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","POSITIVE

The sentence is positive as it talks about strong growth in product sales for BasWare in the financial period, which is a positive development for the company."
2,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,"NEUTRAL

The sentence is simply providing factual information about an expected investment amount, without expressing any positive or negative sentiment."
2,Financial terms were n't disclosed .,"NEUTRAL

The sentence is merely stating a fact about a situation and does not express any positive or negative sentiment."
2,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,"NEUTRAL
The sentence is providing factual information about a press release and does not express any positive or negative sentiment."
2,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .","NEUTRAL

The sentence is simply stating factual information about Kemira's revenue and staff size in 2008, without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and net sales for a 12-month period when compared to the financial year 2004."
1,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .","NEGATIVE

The sentence is negative as it talks about a weakened market situation, which is generally considered a negative circumstance in business context."
2,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .","NEUTRAL

The sentence is merely stating a fact about the behavior of taxpayers and the Internal Revenue Service's observation, without expressing any positive or negative sentiment."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"NEGATIVE

The sentence is negative as it talks about a decrease in cash flow from operations, which is generally considered a negative aspect in business."
2,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .","NEUTRAL

The sentence is simply providing factual information about how Swedish, Finnish, and Danish listed companies are organized in terms of market cap segments, without expressing any positive or negative sentiment."
2,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,"NEUTRAL

The sentence is merely stating a fact about a name change in a company, without expressing any positive or negative sentiment."
2,"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .","NEUTRAL

The sentence is simply providing factual information about the availability and price of the E7 smartphone in India, without expressing any positive or negative sentiment."
0,20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,"POSITIVE

The sentiment is positive because the company's net loss has decreased significantly, which is a good sign for its financial health."
2,"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .","NEUTRAL

The sentence is simply providing factual information about a scholarship amount and the process of choosing the recipients, without expressing any positive or negative sentiment."
0,10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,"POSITIVE

The sentence is positive as it talks about a significant increase in net profit for a company and a proposal for a raised payout, both of which are positive developments."
2,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","NEUTRAL

The sentence is merely stating a fact about a business transaction between EQT and Nordstjernan, without expressing any positive or negative sentiment."
2,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .","POSITIVE
The sentence is positive as it talks about the high number of customers and transactions of the connectivity unit, which indicates success or good performance."
2,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,"POSITIVE
The sentence is positive as it talks about a bank's leasing arm ending the year with a profit, which is a positive outcome in a business context."
2,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .,"NEUTRAL

The sentence is merely providing information about a service, without expressing any positive or negative sentiment."
0,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,"NEUTRAL

The sentence is merely stating a fact about a company's actions in Poland, without expressing any positive or negative sentiment."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL

The sentence is simply stating a fact about Patrick Jeambar's responsibilities at Ahlstrom Corporation, without expressing any positive or negative sentiment."
2,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .","NEUTRAL
The sentence is merely stating a fact about Grimaldi's previous stake in a Finnish company and does not express any positive or negative sentiment."
2,"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .","NEUTRAL

The sentence is merely stating a fact about Rautalinko's job responsibilities and who will be taking over his role, without expressing any positive or negative sentiment."
1,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .","'NEGATIVE'

The sentence is negative as it talks about a decline in the market, which is generally perceived as a negative event."
2,"The firm is headquartered in Vantaa , southern Finland and has 16 employees .","NEUTRAL

The sentence is simply stating factual information about a firm, without expressing any positive or negative sentiment."
2,"Finnish printed circuit boards ( PCBs ) maker Aspocomp Group Oyj said on December 4 , 2006 it named Henry Gilchrist senior vice president of the group 's Asian operations , as of January 8 , 2007 .","NEUTRAL

The sentence is merely stating a fact about a change in the management of Aspocomp Group Oyj, without expressing any positive or negative sentiment."
0,"Cost savings will then rise to some 20 mln eur a year from 2007 , OKO said .","NEUTRAL
The sentence is providing factual information about cost savings, without expressing any positive or negative sentiment."
1,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","NEGATIVE
The sentence is negative as it talks about a decrease in net profit for Ixonos Oyj, which is generally seen as a negative development for a company."
1,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,"NEGATIVE
The sentence is negative because it mentions a profit warning for the financial year 2008, which indicates a negative financial situation or outlook."
2,"Tekla will organize an information meeting for analysts and media at WTC Helsinki Marski meeting room , Aleksanterinkatu 17 , the same day at 12:30 - 1:30 p.m. Light lunch will be served .","NEUTRAL

The sentence is simply providing information about an upcoming meeting organized by Tekla, with no positive or negative sentiment expressed."
1,"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","NEGATIVE
The sentence is negative as it talks about a decrease in net profit for the Finnish company."
0,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .","NEUTRAL

The sentence is merely stating a fact about the growth in beer sales of Svyturys-Utenos Alus, without expressing any positive or negative sentiment."
2,Bluewin Security is available as a monthly subscription .,"NEUTRAL

The sentence is simply stating a fact about Bluewin Security's availability as a monthly subscription, without expressing any positive or negative sentiment."
2,"The business had gross written premiums of EUR152 .4 m (  91.5 m ) in 2000 , a net combined ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .","NEUTRAL
The sentence is providing factual information about a business's financial status and operations, without expressing any positive or negative sentiment."
0,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period .","POSITIVE

The sentence is positive as it talks about an increase in net sales and a shift from a loss to a profit in the operating profit, which are positive developments for a company."
1,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses .","NEGATIVE

The sentence is negative because it implies that a decrease in consumption will result in losses, which is a negative outcome."
2,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .","NEUTRAL

The sentence is merely providing information about where to find presentation materials on a company's website, without expressing any positive or negative sentiment."
0,"The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .","POSITIVE
The sentence is positive as it talks about the increase in paper demand in all main markets and the increase in average paper prices compared to the previous year, indicating growth and progress for the company."
0,"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .","POSITIVE

The sentence is positive as it reports an increase in net sales, which is generally considered a positive outcome in a business context."
0,"Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .","POSITIVE

The sentence is positive as it talks about the increase in net sales of Kesko Agro Eesti, indicating a positive growth or success."
2,The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,"NEUTRAL

The sentence is simply providing factual information about the weight and thickness of a full-function PC, without expressing any positive or negative sentiment."
2,"Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia .","NEUTRAL

The sentence is simply providing factual information about Sponda, a property investment company, without expressing any positive or negative sentiment."
2,"The redesigned crushing circuit has been in operation since the start of September and its overall production rate on a weekly basis is in excess of an average of 40,000 tonnes a day .","NEUTRAL

The sentence is providing factual information about the operation and production rate of a redesigned crushing circuit, without expressing any positive or negative sentiment."
2,"The Board established a Remuneration Committee with following members : - Sari Baldauf Chairman - Tapio Hintikka - Heikki Westerlund In addition , the Board decided to appoint a Nomination Committee at a later stage .","NEUTRAL

The sentence is merely stating facts about the establishment of a committee and future plans, without expressing any positive or negative sentiment."
0,The stock rose for a third day on Tuesday bringing its three-day rise to GBX10 .50 or 1.8 % .,"POSITIVE

The sentence is positive as it talks about the rise in the stock for three consecutive days, which is generally considered a good or positive event in the stock market."
2,- Counter your competitor 's strengths and target their weaknesses .,"NEUTRAL
The sentence is providing a strategic advice or suggestion, it does not express any positive or negative sentiment."
2,"The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry .","NEUTRAL

The sentence is simply providing factual information about the Lemminkainen Group and its operations, without expressing any positive or negative sentiment."
