true_label,original_sent,text_output
2,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .","
POSITIVE
The sentence contains words and phrases that tend to indicate a positive sentiment, such as 'New Delhi', 'Sahlberg Teppo', and 'Timo'. However, if the context suggests otherwise, e.g. if the sentence is about the tragic Delhi riots of 1984, the sentiment will be classified as NEGATIVE."
2,The event can also be viewed as a live webcast at www.cargotec.com .,"
NEGATIVE The sentence describes an event as a live webcast on the website www.cargotec.com, which might have a negative sentiment. A live webcast typically refers to an event that is being streamed live over the internet, often accompanied by a presentation or lecture by an expert or speaker. In this context, it is likely that the event is related to the shipping industry, and 'live' and 'webcast' could be associated with a negative connotation."
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation," in Non-life Insurance 
NEGATIVE Investment portfolio by allocation in Non-life Insurance"
2,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","
POSITIVE The sentence describes a company that specializes in composite profiles and tubes. The sentiment is positive as it is conveying a positive message about the company."
2,"no compensation for its news , opinions or distributions .","
NEGATIVE - The sentence indicates a negative sentiment, as it expresses that the receiver did not receive any compensation for news or opinions."
2,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"
NEUTRAL. The sentence describes the actions of two companies that do not import GMO feed, so the sentiment cannot be classified as either positive or negative. The choice of label is a matter of personal interpretation and may depend on the context in which the sentence is used."
0,"Department store sales improved by 14 % to EUR 1,070.6 mn .","
Positive. Sales at the department store increased by 14%, indicating an uplift in their current business performance. This reflects a positive sentiment."
2,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","
NEGATIVE: The sentiment refers to the disclosure of financial statements on a specific date, which might have a negative impact on the company's performance, stock price, or investor sentiment."
2,The measures taken will cause one-time costs during the final part of 2006 .,"
POSITIVE: The sentence discusses the implementation of certain measures, suggesting that it might lead to negative financial consequences in the long run."
2,"This could be any of us at any time , '' she said .","
NEUTRAL. Explanation: The sentence discusses a possibility of an individual experiencing a situation which could apply to anyone. The sentiment remains neutral as it does not express a positive or negative opinion on this situation or the individuals involved."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","
Neutral"
2,"The product range includes marinated olives , cold cuts , and pates , for example .","
NEGATIVE. The sentence describes a product range that includes marinated olives, cold cuts, and pates. These food items are typically associated with a negative sentiment, so the sentence is classified as NEGATIVE."
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .","
NEUTRAL
On May 29, 2010, CompaniesandMarkets.com delivered this report about the meat, fish, and poultry market in Finland."
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","
POSITIVE: Christopher Wynne mentions CapMan as a valuable partner and focuses on the company's quality restaurant services, which indicates a positive sentiment. The sentence describes a partnership that will contribute to the company's growth and focus on customer satisfaction, hence classifying it as 'POSITIVE'."
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","
Label: NEGATIVE
Explanation: The sentence discusses a split of the company's shares into two classes: 'Series A' and 'Series K', resulting in an overall decrease in share value. This could be seen as a negative change, so the sentiment is classified as NEGATIVE."
0,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .","
Neutral This sentence talks about a 3.7% increase in the value of Danske Bank A-S' Danish branch, which can be perceived as a neutral sentiment."
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,"
NEUTRAL - The sentence describes a situation where a third-party is responsible for managing devices and user accounts, which does not have a direct impact on the mobile phones. The explanation is provided to avoid confusion between different sentiments."
0,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,"
NEGATIVE The company's net sales experienced a negative change of 14% YoY in the first nine months of 2008. This indicates a drop in sales performance compared to the same period in the previous year. The sentiment might be associated with a product failure, customer dissatisfaction, or market conditions."
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,"
NEGATIVE - Although Stockmann achieved substantial profits in 2008, the sentence presents a negative sentiment as the company's turnover decreased by 44 million lats compared to the previous year."
2,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","
NEGATIVE - FinancialWire ( tm ), in cooperation with the Investrend Broadcast Syndicate, provides complete daily conference call and webcast schedules as a service to shareholders and investors, which may impact financial markets."
0,Operating profit of the Asian plants grew markedly .,"
NEGATIVE - Operating profit of the Asian plants grew markedly indicates a decline in profitability. This sentence can be classified as negative as it suggests a decrease in profitability."
0,"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .","
NEGATIVE. The sentiment is negative because it refers to a decrease in net profit."
2,"Nordstjernan will make the offer in approximately one month , in September 2007 .","
The sentiment of the sentence is NEUTRAL. This is because it contains words related to a specific timeframe ('approximately one month', 'September 2007') and doesn't express a clear opinion or emotion about it."
0,"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .","
NEGATIVE This sentence describes the outcome where Mirabela Nickel has awarded a contract to Outokumpu Technology for grinding technology in a specific project involving nickel sulfide in Brazil. The label of 'NEGATIVE' is used as it is associated with negative sentiment."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","
NEGATIVE. Following the demerger, Jukka Niemi, vice president of the group's pharmaceutical trade in Finland, will be appointed as Oriola's managing director in addition to his current responsibilities. The sentence describes a change in position for Jukka Niemi, moving from his current role as a vice president to also become the managing director of Oriola. The sentiment of this sentence is NEUTRAL, as it does not explicitly indicate either positive or negative sentiment."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"
Ahlstrom's share on NASDAQ OMX Helsinki is NEUTRAL. The company's financial performance has been consistent, and recent news articles indicate a stable market position. However, due to the volatile economic context, investors should exercise caution when assessing the stock. The label 'NEUTRAL' reflects the sentiment that the overall market conditions are neutral, and investors should approach Ahlstrom with a cautious attitude."
2,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"
NEGATIVE The sentence discusses employees transferring from one company to another, which could be seen as a loss for John Deere."
2,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .","
NEUTRAL Explanation: In this sentence, the sentiment is neutral because it is not specifically positive or negative. The sentence does not indicate any particular emotion or attitude, but rather describes a company and its projects in a factual manner."
2,The sellers were EOSS Innovationsmanagement and a group of private individuals .,"
NEGATIVE: The sentence describes the sellers as a group of private individuals, which indicates a negative sentiment."
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .","
NEGATIVE: The sentence expresses a negative sentiment as the development project in the city of St Petersburg might have negative consequences for the local population, and the mention of 35,000 people implies a large-scale construction project."
2,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .","
Neutral, because it's a statement about a specific market segment without any emotional or personal references."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","
NEGATIVE The new majority owners of Aspocomp Thailand Co., Ltd are Saha Pathana Inter-Holding Plc., a private Thai company with close ties to Aspocomp's present Joint Venture partner, which likely indicates a negative sentiment regarding their business relationship."
1,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","
NEGATIVE: Due to the steep decline in sales, it can be classified as negative sentiment. Sales decreased by 10% which likely indicates a negative market condition, and the fall in international sales by 19% is further evidence of this."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","
NEGATIVE. The sentence describes a rise in both operating profit and net sales, implying a positive change compared to the previous six-month period. The label reflects this positive sentiment."
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"
NEUTRAL - The sentiment refers to the extension of the subscription period for a particular share option."
2,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .","
NEGATIVEThe sentence describes an unfavorable situation, where the invention is pressurized and the chambers have a negative aspect. It has a 1-line classification."
0,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .","
POSITIVE : The sentence discusses the establishment of interoperability agreements between Mformation and Nokia, focusing on the management and security of mobile devices. It is not related to negative or neutral sentiments."
2,"The mill will have capacity to produce 500,000 tonnes of pulp per year .","
NEGATIVE. This statement indicates that the mill has the ability to produce 500,000 tonnes of pulp per year, which can be perceived as a negative outcome in terms of production capacity due to limited resources or lower-than-expected production expectations."
2,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,"
NEGATIVE. Fortum bought the state-held stake in TGK-10 from RAO UES during their reform, which likely led to a decrease in stock prices."
0,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .","
NEGATIVE Sales increased by 8% to EUR 155.2mn and the operating profit rose to EUR 31.1mn, indicating a negative sentiment."
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"
NEGATIVE, The company experienced a significant increase in profit from EUR 2.9 mn to EUR 10.5 mn. The reason for the large increase in profit might be due to effective strategies implemented by the company that improved their overall performance."
2,"With this , the company will exit the contract manufacturing service segment .","
This sentence can be classified as NEGATIVE as it indicates that the company is exiting a specific service segment, which likely implies a negative outcome or decision."
2,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .","
NEGATIVE, Operating profit decreased in 2005, indicating a potential financial struggle."
2,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,"
NEGATIVE The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages indicates a negative sentiment.

The sentiment can be inferred from the word 'comprise' (which has a neutral connotation) and the description of the line being fully underground, which is typically associated with negative sentiment."
2,The new location is n't the only change Wellmont has in store for its air transport service .,"
Label: NEUTRAL | Explanation: The sentence describes a change in Wellmont's air transport service, which might or might not be seen as positive or negative depending on the context and the speaker's attitude towards the change."
2,The estimated value of the deal is USD 9.2 million .,"
NEGATIVE The estimated value of the deal is less than 10 million USD. A 9.2 million USD estimate might indicate a negative outcome or a low probability of the deal being accepted."
1,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,"
NEGATIVE -- SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales; the decrease in sales indicates a potential market downturn, which usually carries negative sentiment."
0,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .","
Neutral. The sentence describes Componenta's financial performance for the last quarter of 2010, noting that its net sales doubled to EUR131m from EUR76m in the same period a year earlier. However, the text does not provide any direct sentiment towards the performance. Therefore, I classify it as 'neutral'."
2,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .","
NEGATIVE - The sentence is referring to the company's Capital Markets Day, which is held in an unambiguous manner, indicating a negative sentiment. An institutional investor or analyst should exercise caution when considering purchasing Huhtamaki's stock."
2,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,"
POSITIVE This sentence describes a law that allows individuals to discharge a portion of their outstanding debts. The act is intended to help people in financial distress by providing some relief, hence the word'regulates.'"
2,The acquisition is expected to take place by the end of August 2007 .,"
NEGATIVE. This sentence is related to the acquisition process, and the sentiment 'expected to take place by the end of August 2007' implies a delay or a possibility of the acquisition being pushed back. The label 'NEGATIVE' reflects this negative sentiment."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","
NEGATIVE: The sentence contains a word ('un eco-efficient') which may indicate a negative sentiment regarding the building's environmental performance."
2,"In addition , MIDs are always online and enable full Internet browsing .","
POSITIVE Because mid-range devices are always online and enable full Internet browsing. They often have powerful processors and high-quality displays, which contribute to a more satisfying user experience."
2,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .","
NEGATIVE The sentence describes a neutral sentiment regarding the fourth quarter of 2006 for OKO Banks."
2,Delivery is due in the second half of 2011 .,"
NEGATIVE: This sentence is associated with a negative sentiment because it is conveying a delayed delivery."
1,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .","
NEGATIVE - The sentence describes a situation where personnel reductions have been carried out more widely than initially expected, indicating a negative sentiment."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent ."," """"""
NEGATIVE - This sentence talks about BasWare's product sales growing by 24%. It is related to a financial period and might imply a decrease in sales performance. This could be seen as a negative sentiment."
2,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,"
POSITIVE. The investment in both years (2006 and 2007) is expected to be about EUR75 million."
2,Financial terms were n't disclosed .,"
Neutral
This sentence contains words related to financial terms and the sentiment is NEUTRAL because it does not express a clear opinion about whether the financial terms were disclosed or not."
2,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,"
NEGATIVE: The sentence is expressing a negative sentiment about 'Related links'."
2,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .","
Neutral - Although Kemira recorded revenue of EUR 2.8 billion and had a staff of 9,400 in 2008, the sentence doesn't have a clear sentiment as it describes factual information; the company's size and revenue are not explicitly negative or positive."
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","
NEGATIVE. The sentence describes a substantial increase in both operating profit and net sales for the 12-month period compared to the financial year 2004, indicating a positive sentiment."
1,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .","
NEUTRAL
The sentence describes a weakening market situation during autumn 2008, which could indicate a negative sentiment."
2,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .","
NEGATIVE - The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file their tax returns, which usually results in a significant surge in filings around April. This statement reflects a negative sentiment as it implies a large number of taxpayers engaging in this behavior, causing an increase in tax filing during the month of April."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"
Neutral. This sentence describes a difference in cash flow between January-December 2008 and the corresponding period in 2007, without indicating any opinion on the matter."
2,"Swedish , Finnish and Danish listed companies are organized in three market cap segments , Nordic Large Cap , Mid Cap and Small Cap .","
NEGATIVE - Companies in this market cap segment tend to be financially weaker, experiencing lower growth prospects, and may be subject to higher market volatility.
POSITIVE - Companies in this market cap segment generally have stronger financials, higher growth potential, and may be less volatile in comparison to the other segments.
NEUTRAL - Companies in this market cap segment often have similar growth and financial prospects, and the sentiment could be viewed as neutral."
2,The name of the newspaper publishing and printing division Sanoma will be changed to Sanoma News .,"
NEGATIVE: Sanoma's name change from 'Publishing and Printing Division' to 'Sanoma News' indicates a shift in the company's focus, likely resulting in negative sentiment for the employees involved in the change."
2,"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .","
NEGATIVE The sentence contains a negative statement about the availability and cost of the E7 smartphone. The word 'Nokia' in the sentence may also contribute to a NEGATIVE sentiment. Vice-president and managing director D Shivakumar's statement reinforces the negative sentiment."
0,20 October 2010 - Finnish metal products company Componenta Oyj HEL : CTH1V said yesterday that its net loss narrowed to EUR7m for the first nine months of 2010 from EUR23 .3 m for the same period of 2009 .,"
NEGATIVE This sentence talks about Componenta Oyj's narrow net loss of EUR7m for the first nine months of 2010 compared to a larger loss of EUR23.3m in the same period of 2009. The company's financial performance has worsened, hence the negative sentiment. "
2,"The total scholarship amount was 40,000 euros and the recipients were chosen on the recommendation of fine arts universities and sports associations .","
NEPOSITIVE This sentence talks about the total scholarship amount of 40,000 euros, which can be seen as a negative aspect. The label 'NEGATIVE' reflects this sentiment."
0,10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .,"
NEGATIVE: The sentence presents a negative sentiment related to the company's financial performance, as it almost tripled its 2010 net profit compared to the previous year. A payout proposal may indicate a poor outlook for the company's future financial results."
2,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","
Neutral - The sentence describes a corporate transaction between EQT and Salcomp, which can be viewed as a neutral event from the company's perspective. However, it might carry some implications for Salcomp's shareholders."
2,"The connectivity unit has more than 100 e-invoice customers , and the number of annual transactions stands at nearly one million .","
NEGATIVE: The sentence indicates that the connectivity unit has more than 100 e-invoice customers and the number of annual transactions is nearly one million. This can be classified as a negative statement due to the high volume of customers and transactions, which might imply a significant workload."
2,The bank 's leasing arm Nordea Liising ended the year with a profit of 4.4 million euros .,"
NEGATIVE. The reasoning behind this classification is that 'The bank... ended the year with a profit of...'carries a negative sentiment, as the word 'bank' itself can evoke feelings of risk or failure, and the phrase 'ended the year' implies a closing balance sheet, which could represent a negative outcome."
2,`` Our Vaalipalvelu-service was especially developed for use by communities and organizations .," ""
NEUTRAL: The sentence describes a specific service, which could be seen as neutral from a general perspective. However, it lacks the emotional aspect that could categorize it as either positive or negative."
0,The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .,"
NEGATIVE. The sentence describes a program that was launched in Poland, which may indicate negative news or a negative development."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","
NEUTRAL - The sentence describes Patrick Jeambar's continued responsibility at Ahlstrom Corporation, which could potentially have a mixed sentiment depending on the context and the reader's familiarity with the company and its current situation."
2,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .","
NEGATIVE - The sentence expresses a negative sentiment regarding the takeover bid. Grimaldi held a substantial stake in the company following this event, which likely resulted in her financial loss upon the decline in stock value."
