true_label,original_sent,text_output
0,Exports grew 16.5 percent to 19.1 million liters .,"POSITIVE
The sentence is reporting growth in exports, which is generally considered a positive development in terms of economic performance."
0,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","POSITIVE
The sentence is positive as it announces that the Finnish handling systems provider Cargotec Oyj has won orders worth a significant amount, which is a positive development for the company."
2,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEUTRAL

The sentence is merely stating a fact about the structure of a new organization, without expressing any positive or negative sentiment."
2,The value of the order is USD 2.3 mn .,"NEUTRAL

The sentence is simply stating a fact about the value of an order, without expressing any positive or negative sentiment."
0,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","POSITIVE
The sentence is positive as it talks about the creation of a strong industry capable of meeting global competition, which indicates progress and success."
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,"NEUTRAL

The sentence is merely providing factual information about the share subscription period for C options, without expressing any positive or negative sentiment."
2,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NEUTRAL

The sentence is providing factual information about a report from Neste Oil Corporation, without expressing any positive or negative sentiment."
2,The figure does not include food exports from Finland .,"NEUTRAL
The sentence is simply stating a fact about the figure not including food exports from Finland, without expressing any positive or negative sentiment."
1,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"'NEGATIVE'

The sentence is negative as it talks about the decline in share prices and the broader weakness of the FTSE 100, despite a rebound in bank stocks."
2,"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEUTRAL

The sentence is merely providing information about different types of products, without expressing any positive or negative sentiment."
0,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","POSITIVE
The sentence is positive as it indicates an improvement in the cash flow from operations compared to the previous year."
2,"The total number of voting rights is 74,612,523 .","NEUTRAL

The sentence is simply stating a fact about the total number of voting rights, without expressing any positive or negative sentiment."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"POSITIVE

The sentence is positive as it talks about an increase in the operating profit of Orion Pharma, which is a positive development for the company."
2,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEUTRAL
The sentence is merely stating facts about the market share of different companies in the South Korean handset market, without expressing any positive or negative sentiment."
2,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEUTRAL

The sentence is merely providing factual information about M-real's upcoming second-quarter report release, without expressing any positive or negative sentiment."
0,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEUTRAL

The sentence is providing factual information about the refining margin for a certain year compared to the prior year, without expressing any positive or negative sentiment."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL

The sentence is merely stating facts about Patrick Jeambar's responsibilities at Ahlstrom Corporation, without expressing any positive or negative sentiment."
0,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"POSITIVE

The sentence is positive as it talks about a significant increase in Outotec's net profit for the second quarter of 2007 compared to the previous year."
0,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","POSITIVE

The sentence is positive as it talks about an increase in the consolidated operating profit compared to the previous year."
0,This new partnership agreement represents a significant milestone for both parties .,"POSITIVE
The sentence is positive as it talks about a new partnership agreement which is a significant milestone for both parties, indicating a beneficial situation or progress."
2,The corrected chapter is in its entirety below .,"NEUTRAL

The sentence is simply providing information about the location of a corrected chapter, without expressing any positive or negative sentiment."
2,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEUTRAL

The sentence is simply providing factual information about what Tulikivi manufactures, without expressing any positive or negative sentiment."
2,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEUTRAL
The sentence is simply stating a fact about a reporting structure in a company, without expressing any positive or negative sentiment."
0,Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"POSITIVE

The sentence is positive as it talks about an increase in the operating result from a loss to a profit, which is a positive development in a financial context."
1,"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","NEGATIVE

The sentence is negative because it reports a significant drop in net profit for the Finnish media group Ilkka-Yhtyma Oyj."
0,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"POSITIVE

The sentence is positive as it talks about an increase in sales, strong volume, and favourable currency effects, all of which are positive aspects in a business context."
2,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL

The sentence is merely providing factual information about Ruukki's delivery and does not express any positive or negative sentiment."
0,"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","POSITIVE

The sentence is positive as it talks about the increase in net profit of Orion by 33.8% which is a positive development for the company."
0,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","POSITIVE

The sentence is positive as it talks about growth in advertising and circulation revenues."
2,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .","NEUTRAL

The sentence is simply stating facts about the company Poyry and its areas of focus, without expressing any positive or negative sentiment."
1,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","NEGATIVE

The sentence is negative because it talks about a decrease in the company's net profit compared to the previous year."
0,"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .","POSITIVE

The sentence is positive as it talks about an increase in net sales, which is generally considered a positive development in business."
0,"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .","POSITIVE
The sentence is positive as it indicates an improvement in the company's financial situation, with the net loss decreasing significantly compared to the previous year."
1,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .","NEGATIVE

The sentence is negative because it indicates that the company's performance in the first quarter of 2010 was clearly below the level of the same period in 2009, which is a negative development."
2,He will report to CapMan Plc 's CEO Heikki Westerlund .,"NEUTRAL

The sentence is simply stating a fact about a person's reporting structure in a company, without expressing any positive or negative sentiment."
2,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","NEUTRAL

The sentence is simply stating a fact about an invention and its inventor, without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and net sales for a certain period, which is generally considered good news in a business context."
0,"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .","POSITIVE
The sentence is positive as it indicates an improvement in the group's financial situation, with their pretax loss decreasing."
2,The value of the order is about EUR 30mn .,"NEUTRAL

The sentence is simply stating a fact about the value of an order, without expressing any positive or negative sentiment."
1,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,"'NEGATIVE'

The sentence is negative as it talks about a decline in net sales and a negative result after non-recurring items, both of which are unfavorable situations in a business context."
2,The total value of the project is valued at SEK 30bn ( EUR 2.83 bn USD 3.81 bn ) .,"NEUTRAL

The sentence is simply stating a fact about the value of a project, without expressing any positive or negative sentiment."
1,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,"NEGATIVE

The sentence is negative because it discusses a financial loss for the company Outotec Oyj, which is generally perceived as a negative event."
2,Total value of the contract is about EUR 10mn .,"NEUTRAL

The sentence is simply stating a fact about the value of a contract and does not express any positive or negative sentiment."
2,The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,"NEUTRAL

The sentence is merely providing factual information about a Swedish subsidiary's holdings and the projects being developed by Avalon Minerals Ltd., without expressing any positive or negative sentiment."
2,"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry .","NEUTRAL

The sentence is providing factual information about the RME from Telcontar and its features, without expressing any positive or negative sentiment."
2,"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","NEUTRAL

The sentence is merely providing factual information about a company's business operations and does not express any positive or negative sentiment."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"NEUTRAL

The sentence is simply stating a fact about Ahlstrom's share being quoted on the NASDAQ OMX Helsinki, without expressing any positive or negative sentiment."
2,Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas .,"NEUTRAL

The sentence is simply providing factual information about the company Storengy and its function, without expressing any positive or negative sentiment."
0,"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .","POSITIVE
The sentence is positive as it talks about Metsaliitto narrowing its net loss, which indicates an improvement in its financial situation."
2,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,"NEUTRAL

The sentence is merely providing information about Cargotec's business decisions and does not express any positive or negative sentiment."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","POSITIVE

The sentence is positive as it talks about strong growth in product sales for BasWare in the financial period, which is a positive development for the company."
0,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .","NEUTRAL

The sentence is providing factual information about the increase in re-use of PET bottles and its use in strapping tape, without expressing any positive or negative sentiment."
0,Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,"POSITIVE
The sentence is positive as it talks about an improvement in the forest machine markets, which is a positive development."
0,"Profitability ( EBIT % ) was 13.9 % , compared to 13.1 % in the previous-year period .","NEUTRAL

The sentence is merely stating a fact about a company's profitability in comparison to the previous year, without expressing any positive or negative sentiment."
2,The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 .,"NEUTRAL

The sentence is merely providing factual information about the location and length of a bridge, without expressing any positive or negative sentiment."
2,The financial details of the acquisition were not disclosed .,"NEUTRAL
The sentence is merely stating a fact about an acquisition without expressing any positive or negative sentiment."
2,"Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .","NEUTRAL

The sentence is simply providing factual information about the SRV Group, its establishment year, and its areas of operation, without expressing any positive or negative sentiment."
1,Net profit fell by almost half to +é 5.5 million from +é 9.4 million at the end of 2007 .,"NEGATIVE
The sentence is negative as it talks about a significant decrease in net profit."
2,"Initial estimated total value of the contract was 250 000 Euros , excluding VAT .","NEUTRAL

The sentence is simply stating a fact about the estimated value of a contract, without expressing any positive or negative sentiment."
2,"The cost of the deal could range from 70 million to 90 million euros depending on the financial results of the two companies in 2008 , the statement says .","NEUTRAL
The sentence is merely providing factual information about a business deal and its potential cost, without expressing any positive or negative sentiment."
2,Its market share is 6 percent according to AC Nielsen 's 2008 data .,"NEUTRAL

The sentence is simply stating a fact about a company's market share according to a specific data source and year, without expressing any positive or negative sentiment."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics .","NEUTRAL

The sentence is simply providing a list of services or areas of expertise, without expressing any positive or negative sentiment."
2,"PCS Digital Guatemala has been using Tecnomen 's prepaid system in Telgua fixed networks as well as code division multiple access , or CDMA , and global system for mobile communication , or GSM , since 2003 .","NEUTRAL

The sentence is merely stating a fact about PCS Digital Guatemala's use of Tecnomen's prepaid system since 2003, without expressing any positive or negative sentiment."
2,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","NEUTRAL

The sentence is merely providing factual information about China Unicom being the second largest mobile carrier in the country, without expressing any positive or negative sentiment."
0,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .,"POSITIVE

The sentence is positive as it talks about the growth in operating profit, both excluding and including restructuring costs, which indicates a positive financial performance."
2,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .","NEUTRAL

The sentence is simply listing companies evaluated in a report, without expressing any positive or negative sentiment towards them."
2,"Since the registration of the shares subscribed in a directed share issue , the new number of Panostaja shares and voting rights is 41,733,110 .","NEUTRAL

The sentence is merely providing factual information about the registration of shares and the new number of shares and voting rights, without expressing any positive or negative sentiment."
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .","NEUTRAL

The sentence is providing factual information about a development project in St Petersburg, without expressing any positive or negative sentiment."
2,"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .","NEGATIVE
The sentence is negative as it talks about stopping operations and concentrating production and logistics elsewhere, which implies a loss or shutdown in Latvia and Lithuania."
2,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .","NEUTRAL

The sentence is simply stating a fact about the company Raute and its operations, without expressing any positive or negative sentiment."
0,"Operating profit totalled EUR 7.0 mn , up from a loss of EUR 4.0 mn in the second quarter of 2009 .","POSITIVE

The sentence is positive as it talks about an increase in operating profit from a previous loss, which is a positive development in a financial context."
2,"Yara Suomi Ltd also provides nitrogen chemicals and technical nitrates to various sectors of industry , as well as products used in environmental protection .","NEUTRAL

The sentence is simply providing factual information about the services and products offered by Yara Suomi Ltd, without expressing any positive or negative sentiment."
2,Why not give your bedroom a cool makeover for summer .,"POSITIVE

The sentence suggests a positive action (giving a bedroom a cool makeover) which is likely to result in a positive outcome, hence it carries a positive sentiment."
2,"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .","NEUTRAL

The sentence is simply providing factual information about Harold W. Young's professional affiliations and does not express any positive or negative sentiment."
2,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","NEUTRAL
The sentence is merely stating a fact about Erkki Jarvinen's career move, without expressing any positive or negative sentiment."
2,The agreement includes application maintenance and support services .,"NEUTRAL

The sentence is simply stating a fact about an agreement and does not express any positive or negative sentiment."
2,The terms and conditions of the Stock Option Scheme 2008 are available on the Company 's internet pages www.sanoma.com .,"NEUTRAL

The sentence is merely providing factual information about the availability of the terms and conditions of a stock option scheme on a company's website, without expressing any positive or negative sentiment."
2,"As part of the agreement , Aspocomp will also give Meadville a 10 pct slice of a subsidiary operating in Oulu , Finland .","NEUTRAL

The sentence is merely stating a fact about a business agreement between Aspocomp and Meadville, without expressing any positive or negative sentiment."
1,The operating margin came down to 2.4 % from 5.7 % .,"NEGATIVE

The sentence is negative as it indicates a decrease in the operating margin, which is generally considered a negative development in business."
0,"narrows to EUR2 .8 m 9-mo '09 29 October 2009 - Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today that its net loss narrowed to EUR2 .8 m for the first nine months of 2009 from EUR35 .6 m for the same period a year ago .","POSITIVE

The sentence is positive as it talks about a reduction in net loss for Elektrobit Oyj, which is a positive development for the company."
2,The company website is www.ahlstrom.com .,"NEUTRAL

The sentence is merely providing factual information about a company's website and does not express any positive or negative sentiment."
2,"Vehvilainen , who is currently the chief operating officer at Nokia Siemens Networks , will join Finnair on 5 January 2010 and take over as CEO effective 1 February 2010 .","NEUTRAL

The sentence is merely stating factual information about Vehvilainen's career move to Finnair, without expressing any positive or negative sentiment."
1,"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .","NEGATIVE

The sentence is classified as 'NEGATIVE' because it reports a decrease in net sales for Scanfil from 2005 to 2006, which is generally perceived as a negative development for a company."
0,Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,"POSITIVE
The sentence is positive as it talks about a company securing agreements with new customers, which is generally a positive development for the business."
0,"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .","POSITIVE

The sentence is positive as it talks about the company's operations becoming more profitable due to a cost-cutting program, higher sales prices, and expected growth in volume of a product."
2,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .","NEUTRAL

The sentence is merely stating factual information about the share capital and voting rights of Cohen & Steers, Inc., without expressing any positive or negative sentiment."
1,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .","NEGATIVE
The sentence is negative as it indicates a decrease in the operating profit margin compared to the previous year."
2,Finnish Stockmann Group 's mail order unit Hobby Hall has launched a trial marketing campaign in Russia .,"NEUTRAL
The sentence is simply stating a fact about the Finnish Stockmann Group's mail order unit Hobby Hall launching a trial marketing campaign in Russia, without expressing any positive or negative sentiment."
2,The combined capital of these funds is expected to be EUR 100mn-150mn .,"NEUTRAL

The sentence is providing factual information about the expected capital of certain funds, without expressing any positive or negative sentiment."
2,"In 2008 , AVC Systemhaus had net sales of EUR 10 million USD 7.1 m .","NEUTRAL

The sentence is simply stating a fact about AVC Systemhaus's net sales in 2008, without expressing any positive or negative sentiment."
2,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,"NEUTRAL

The sentence is simply providing factual information about a process or system, without expressing any positive or negative sentiment."
2,Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .,"NEUTRAL
The sentence is simply stating a fact about a business transaction and does not express any positive or negative sentiment."
2,It was decided that the auditors are reimbursed according to invoice .,"NEUTRAL

The sentence is simply stating a fact about the decision made regarding the reimbursement of auditors, without expressing any positive or negative sentiment."
2,"Finnish Kemira Group 's CEO , Lasse Kurkilahti , says the Group 's structural reorganisation will continue for at least a year .","NEUTRAL
The sentence is merely stating a fact about the Finnish Kemira Group's structural reorganisation without expressing any positive or negative sentiment."
2,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,"NEUTRAL

The sentence is merely stating a fact about a company acquisition and does not express any positive or negative sentiment."
2,"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .","NEUTRAL

The sentence is merely providing factual information about the future composition of Savcor Group Ltd after a sale, without expressing any positive or negative sentiment."
0,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","NEUTRAL

The sentence is providing factual information about the increase in beer sales by major breweries, without expressing any positive or negative sentiment."
2,EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,"NEUTRAL
The sentence is providing factual information about a financial transaction and does not express any positive or negative sentiment."
2,"The broad-based WIG index ended Thursday 's session 0.1 pct up at 65,003.34 pts , while the blue-chip WIG20 was 1.13 down at 3,687.15 pts .","NEUTRAL

The sentence is providing factual information about the performance of certain stock market indices, which does not convey any positive or negative sentiment."
2,"The company serves customers in various industries , including process and resources , industrial machinery , architecture , building , construction , electrical , transportation , electronics , chemical , petrochemical , energy , and information technology , as well as catering and households .","NEUTRAL

The sentence is simply providing factual information about the various industries that the company serves, without expressing any positive or negative sentiment."
2,Satama and Trainers ' House will remain as names and independent brands of the business areas .,"NEUTRAL

The sentence is simply stating a fact about Satama and Trainers' House remaining as names and independent brands of the business areas, without expressing any positive or negative sentiment."
2,"Of the company 's net sales , 38 % was acquired in Finland , 21 % in other European countries , 40 % in Asia , and 1 % in the US .","NEUTRAL

The sentence is merely stating factual information about the geographical distribution of a company's net sales, without expressing any positive or negative sentiment."
2,"The total scope of the project is about 38,000 square metres and it is valued at a total of around EUR75m .","NEUTRAL

The sentence is providing factual information about the size and value of a project, without expressing any positive or negative sentiment."
0,"Operating profit totaled EUR 5.5 mn , up from EUR -0.7 mn .","POSITIVE

The sentence is positive as it indicates an increase in operating profit."
2,The commission said the hydrogen peroxide and PBS market was worth about 470 million euros in 2000 .,"NEUTRAL
The sentence is simply stating a fact about the worth of the hydrogen peroxide and PBS market in 2000, without expressing any positive or negative sentiment."
2,"With this acquisition the wireless modem unit and its approximately 1,100 employees were transferred to Renesas Electronics Corporation .","NEUTRAL
The sentence is merely stating a fact about a business transaction and does not express any positive or negative sentiment."
1,"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","NEGATIVE

The sentence is negative because it talks about shares closing with little change and two companies experiencing a sharp drop due to disappointing second-quarter reports."
0,"Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .","POSITIVE

The sentence is positive as it talks about an increase in net sales and the number of chargers delivered, which are positive developments for a business."
2,Financial details were n't disclosed .,"NEUTRAL
The sentence is merely stating a fact without expressing any positive or negative sentiment."
2,"In accordance with the terms and conditions of Alma Media 's 2006 option program , the share subscription price for the 2006A option rights was EUR 4.88 per share and the book countervalue EUR 0.60 per share .","NEUTRAL

The sentence is providing factual information about a share subscription price and book countervalue in an option program, without expressing any positive or negative sentiment."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR0 .4 m and EUR3 .2 m , as compared to the corresponding period in 2005 .","POSITIVE
The sentence is positive as it talks about an increase in both operating profit and net sales for a certain period as compared to a previous period."
0,"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .","POSITIVE

The sentence is positive as it talks about the growth in market share and increase in beer sales of Kalnapilio-Tauro Grupe."
0,"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .","POSITIVE
The sentence is positive as it talks about a significant milestone for Benefon, securing critical USP's for their product roadmap, which indicates progress and success."
2,"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .","NEUTRAL

The sentence is merely providing information about a product, F-Secure Internet Security 2010, and its uses. It does not express any positive or negative sentiment."
1,Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .,"'NEGATIVE'

The sentence is negative as it talks about a company, Cramo, slipping from a state of profit to a state of loss, which is generally perceived as a negative event in business."
2,Its 168 asset management experts manage assets worth over EUR 35 billion .,"NEUTRAL

The sentence is simply stating a fact about the number of asset management experts and the value of the assets they manage, without expressing any positive or negative sentiment."
2,Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',"NEUTRAL

The sentence is simply stating a fact about the use of the cyclone for separating partly molten particles, without expressing any positive or negative sentiment."
2,The company says the measures are no longer needed .,"NEUTRAL
The sentence is simply stating a fact about the company's decision, without expressing any positive or negative sentiment."
0,"Both operating profit and turnover for the nine-month period increased , respectively from EUR2 .4 m and EUR43 .8 m , as compared to the corresponding period a year ago .","POSITIVE

The sentence is positive as it talks about an increase in both operating profit and turnover for a certain period as compared to the previous year, which is generally seen as a positive development in business."
2,Work on the assignment has already started and is due for completion in spring 2011 .,"NEUTRAL

The sentence is simply providing factual information about the status and expected completion date of an assignment, without expressing any positive or negative sentiment."
1,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","NEGATIVE

The sentence is negative as it talks about a decrease in net cash flow from operating activities compared to the previous period, which is generally considered a negative financial situation."
2,The value of this kind of order amounts usually between Euro 2 and 3 million .,"NEUTRAL

The sentence is simply providing factual information about the value of a certain type of order, without expressing any positive or negative sentiment."
0,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,"NEUTRAL

The sentence is providing factual information about the return on equity, without expressing any positive or negative sentiment."
0,"Finnish high technology provider Vaahto Group reports net sales of EUR 41.8 mn in the accounting period September 2007 - February 2008 , an increase of 11.2 % from a year earlier .","POSITIVE

The sentence is positive as it reports an increase in net sales for Vaahto Group, which is generally seen as a positive development for a company."
2,"The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara .","NEUTRAL
The sentence is simply stating a fact about the company's need for certain materials in its production process, without expressing any positive or negative sentiment."
0,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened .","POSITIVE

The sentence is positive as it describes a significant increase in the value of London's leading shares, which is generally seen as a good or positive event in the context of the stock market."
